dish_id, total_calories, total_mass, total_fat, total_carb, total_protein, ingredients
dish_1567024252, 512.015808, 454.000000, 25.921192, 49.058388, 22.622000, quinoa; wine; chicken thighs; cauliflower; lemon juice; garlic; shallots; spinach (cooked); roasted potatoes; cheese pizza; chayote squash; squash; eggplant; zucchini; mushroom; olive oil; salt; greek salad
dish_1563309353, 625.236877, 529.000000, 20.067884, 15.838592, 92.568954, wheat berry; olive oil; spinach (raw); cherry tomatoes; chicken; olives; parsley; bell peppers; garlic; shallots; lettuce; salt; lemon juice; thyme
dish_1561752481, 297.979553, 169.000000, 14.982956, 15.411839, 25.069847, tortilla; tomatoes; cheese; garlic; squash; cilantro; chili; salt; onions; chicken thighs; olive oil
dish_1565725009, 50.599998, 44.000000, 4.708000, 2.772000, 0.352000, olives
dish_1558459994, 25.530001, 37.000000, 0.074000, 6.660000, 0.259000, grapes
dish_1551233610, 95.150002, 156.000000, 0.923000, 21.650002, 2.673000, tortilla; cauliflower; apple
dish_1564428144, 205.212921, 171.000000, 14.074488, 16.700045, 5.111410, garlic; shallots; parsley; salt; mustard; pecans; thyme; olive oil; blueberries; arugula; vinegar; chard; lemon juice; quinoa
dish_1551567230, 244.298019, 108.000000, 20.165001, 13.473000, 8.389999, lemon; nuts; asparagus
dish_1561654707, 199.800003, 135.000000, 14.850000, 2.160000, 13.500000, scrambled eggs
dish_1550876969, 108.939995, 57.000000, 8.670000, 3.971000, 4.840000, tomatoes; avocado; cheese
dish_1562096512, 30.339600, 25.000000, 2.738935, 1.373378, 0.492013, beets; vinegar; mixed greens; salt; artichokes; garlic; parsley; olive oil
dish_1564518488, 248.094650, 117.000000, 9.544518, 22.059540, 17.399502, garlic; spinach (cooked); cheese pizza; shallots; lemon juice; wine; chicken thighs; squash; eggplant; mushroom; olive oil; quinoa; salt
dish_1565118029, 595.140015, 453.000000, 12.827999, 34.517002, 81.492004, chicken breast; cheese pizza; cherry tomatoes; bell peppers; tuna
dish_1558635618, 220.253998, 334.000000, 2.439000, 49.700001, 5.606000, corn on the cob; apple; white rice; cauliflower
dish_1566934430, 519.542847, 361.000000, 43.782825, 37.582497, 49.058041, chive; fish; pepper; garlic; onions; bell peppers; lime; artichokes; arugula; olive oil; parsley; snow peas; cookies; white beans; salt; cheese pizza
dish_1551233150, 75.900002, 55.000000, 1.155000, 13.750000, 2.475000, noodles
dish_1565117934, 352.315979, 235.000000, 5.400000, 0.000000, 70.943001, chicken breast; tuna
dish_1558114569, 26.910000, 39.000000, 0.078000, 7.020000, 0.273000, grapes
dish_1559678146, 348.576660, 284.000000, 21.192875, 13.254406, 26.293562, carrot; vinegar; olive oil; parsley; onions; mixed greens; garlic; bok choy; millet; beef; cherry tomatoes; shallots; eggplant; cucumbers; broccoli; salt; spinach (cooked)
dish_1551377737, 96.480003, 18.000000, 6.300000, 9.539999, 1.260000, potato chips
dish_1551323433, 33.599998, 24.000000, 0.144000, 5.760000, 2.160000, bean(seed)
dish_1560441487, 41.419998, 88.000000, 0.226000, 10.040000, 0.654000, berries; cantaloupe
dish_1560874726, 177.492004, 145.000000, 4.960000, 28.462002, 5.566000, berries; bacon; yam
dish_1563221519, 379.969910, 206.000000, 13.543454, 32.183365, 32.262424, cherry tomatoes; chicken breast; pepperoni pizza; thyme; parmesan cheese; wheat berry; spinach (raw); olive oil; broccoli; salt; garlic
dish_1562605315, 217.559998, 147.000000, 16.170000, 2.352000, 14.700000, scrambled eggs
dish_1565034635, 124.089249, 110.000000, 11.765510, 4.257738, 2.100204, cherry tomatoes; vinegar; chard; blueberries; cucumbers; salt; lettuce; walnuts; lime; pepper; arugula; olive oil; mustard; onions; mixed greens
dish_1561752680, 465.324982, 175.000000, 16.449999, 58.625000, 19.600000, cheese pizza
dish_1550788591, 165.189987, 272.000000, 9.641999, 26.720001, 14.000000, apple; fish; carrot
dish_1568665012, 327.420563, 268.000000, 15.353144, 15.197391, 32.789753, garlic; salt; tomatoes; onions; brussels sprouts; jalapenos; spinach (raw); millet; chicken; bell peppers; cucumbers; mustard; olive oil; mustard greens; vinegar; pepper
dish_1551392701, 125.589996, 111.000000, 7.965000, 8.582000, 7.713000, tofu; potato chips; mushroom
dish_1568143572, 187.425430, 128.000000, 6.879407, 22.032970, 10.185662, kale; cheese pizza; parmesan cheese; caesar dressing; croutons
dish_1568313676, 184.990005, 214.000000, 6.136001, 8.900000, 24.542000, mixed greens; avocado; chicken; mushroom; onions
dish_1558460061, 40.709999, 59.000000, 0.118000, 10.620001, 0.413000, grapes
dish_1550796731, 21.080000, 62.000000, 0.124000, 4.960000, 0.496000, cantaloupe
dish_1558468401, 75.200005, 47.000000, 7.050000, 4.230000, 0.940000, avocado
dish_1551377473, 210.039993, 128.000000, 9.546000, 8.548000, 23.465000, banana; cheese; shrimp
dish_1566328805, 927.809998, 488.000000, 28.737000, 85.054001, 77.984001, cherry tomatoes; pizza; chicken; pineapple
dish_1568320427, 450.764099, 240.000000, 19.028429, 40.598091, 27.656240, olive oil; onions; cheese pizza; spinach (cooked); shallots; salt; bok choy; millet; beef; vinegar; quinoa; green beans
dish_1563910676, 757.957092, 501.000000, 34.776337, 22.810631, 82.056633, brown rice; ginger; radishes; mustard; shallots; lime; chili; olive oil; blueberries; vinegar; spinach (raw); garlic; cilantro; salmon; onions; salt; lemon juice; jalapenos
dish_1563550584, 75.399994, 145.000000, 0.290000, 1.015000, 14.500000, egg whites
dish_1560798785, 379.652008, 310.000000, 14.433999, 44.389000, 20.939999, cheese pizza; tofu; cauliflower; broccoli
dish_1565379377, 470.011047, 397.000000, 20.932283, 32.930637, 38.231750, garlic; sugar; salt; soy sauce; caesar salad; carrot; white rice; bok choy; pepper; olive oil; pork
dish_1565725188, 543.117004, 521.000000, 17.928001, 25.107000, 69.798996, carrot; bell peppers; chicken; parmesan cheese; onions; cherry tomatoes; olives
dish_1551222188, 9.020000, 22.000000, 0.044000, 2.200000, 0.198000, carrot
dish_1568144688, 504.847656, 343.000000, 36.118519, 18.626562, 30.566095, vinegar; brown rice; garlic; mustard; lemon juice; tatsoi; jalapenos; spinach (raw); steak; sun dried tomatoes; cucumbers; cilantro; salt; shallots; broccoli; parsley; onions; olive oil
dish_1563910530, 333.825195, 214.000000, 13.949387, 9.828672, 38.761936, salmon; shallots; garlic; onions; cilantro; salt; olive oil; ginger; jalapenos; brown rice; spinach (raw); lime; lemon juice; chili
dish_1565725123, 430.269989, 444.000000, 11.865999, 19.185001, 61.118999, cherry tomatoes; olives; bell peppers; carrot; chicken
dish_1550705786, 382.410004, 63.000000, 34.020000, 13.230000, 12.600000, nuts
dish_1566413445, 377.830017, 360.000000, 20.130001, 16.335999, 36.927002, chicken; avocado; spinach (raw); broccoli; olives
dish_1558637698, 12.250000, 49.000000, 0.147000, 2.450000, 0.882000, cauliflower
dish_1563555605, 537.809998, 403.000000, 31.371000, 39.622002, 24.804001, scrambled eggs; pineapple; roasted potatoes; bacon
dish_1559244598, 250.919998, 51.000000, 12.750000, 33.149998, 2.601000, cookies
dish_1561576954, 345.343719, 262.000000, 15.472434, 8.670532, 42.441227, shallots; vinegar; mushroom; chard; blueberries; mustard; salt; basil; walnuts; lemon juice; white wine; chicken; pepper; cream; thyme; wheat berry; arugula; olive oil; eggplant; oregano; rosemary; butter; garlic
dish_1551142589, 189.929993, 216.000000, 4.171000, 23.194998, 15.785000, potatoes; pineapple; ham
dish_1567020417, 313.761383, 348.000000, 16.694962, 18.330757, 36.040562, chive; wheat berry; chard; spinach (raw); garlic; parsley; olive oil; shallots; kale; fish; cherry tomatoes; pepper; chicken; lemon juice; thyme; brussels sprouts; broccoli; salt
dish_1551233573, 33.799999, 65.000000, 0.130000, 9.100000, 0.195000, apple
dish_1561666794, 138.097000, 97.000000, 5.176000, 16.727001, 6.544000, cheese pizza; caesar salad
dish_1551378449, 117.113998, 138.000000, 0.447000, 25.874001, 4.475000, bean(seed); asparagus; banana
dish_1551229028, 61.390003, 82.000000, 0.715000, 12.190000, 2.178000, noodles; bell peppers; carrot
dish_1561665452, 624.853943, 431.000000, 20.266373, 27.939386, 81.354126, chard; brown rice; vinegar; olive oil; basil; salt; millet; chive; carrot; apple; chicken; onions; corn on the cob; lemon juice; parsley; rosemary; garlic; mixed greens
dish_1566488981, 279.328308, 486.000000, 2.897561, 22.355442, 35.227028, cantaloupe; sweet potato; olive oil; egg whites
dish_1566317711, 123.760002, 182.000000, 2.548000, 21.840000, 4.368000, oatmeal
dish_1562010048, 407.132263, 199.000000, 24.372669, 5.682851, 38.990711, jalapenos; cabbage; pork; wheat berry; pepper; salt; carrot; garlic; lemon juice; mayonnaise; parsley; olive oil
dish_1560368944, 143.540421, 66.000000, 8.573035, 2.141220, 13.566440, pork; basil; lemon juice; olive oil; garlic; shallots; salt; broccoli; cherry tomatoes; pepper; vinegar; parsley; onions; brown rice
dish_1551237607, 53.820000, 39.000000, 0.819000, 9.750000, 1.755000, noodles
dish_1551377674, 40.470001, 71.000000, 0.213000, 9.940000, 0.497000, berries
dish_1562789328, 656.551575, 503.000000, 27.782553, 69.703827, 40.745659, broccoli; tofu; corn on the cob; vinegar; lemon juice; shallots; salt; cherry tomatoes; pork; brown rice; onions; parsley; basil; caesar salad; olive oil; garlic; pepper; cheese pizza
dish_1563393366, 89.854630, 178.000000, 7.287953, 7.559166, 9.442002, garlic; arugula; quinoa; pepper; jalapenos; squash; lemon juice; broccoli; fish; tomatillo; olive oil; zucchini; onions; salt; cilantro
dish_1564160161, 242.500000, 97.000000, 1.455000, 47.530003, 9.797000, bagels
dish_1565207896, 298.380798, 383.000000, 18.035280, 18.665737, 24.572189, apple; lemon juice; bulgur; salt; cranberries; olive oil; brussels sprouts; mustard greens; garlic; arugula; tofu; pepper; parsley; shallots
dish_1560976044, 124.670006, 137.000000, 0.685000, 26.167000, 5.754000, wheat berry
dish_1560788338, 71.268997, 121.000000, 0.484000, 4.356000, 12.100000, yogurt
dish_1564518586, 361.413239, 315.000000, 17.160767, 32.758915, 19.963291, cucumbers; vinegar; zucchini; carrot; spinach (cooked); mixed greens; lettuce; quinoa; eggplant; wine; squash; mushroom; broccoli; lime; lemon juice; onions; olive oil; salt; cheese pizza; shallots; garlic; pepper; cherry tomatoes; chicken thighs
dish_1565974409, 688.649963, 228.000000, 50.000000, 5.480000, 51.470001, chicken apple sausage; bacon
dish_1561575688, 607.892395, 362.000000, 36.413857, 31.627640, 36.771538, olive oil; chard; vinegar; millet; bok choy; shallots; salt; onions; blueberries; arugula; beef; pepper; walnuts; roasted potatoes; spinach (cooked); mustard
dish_1551228876, 6.970000, 17.000000, 0.034000, 1.700000, 0.153000, carrot
dish_1550710542, 88.059998, 201.000000, 3.861000, 9.103001, 7.130000, tofu; tomatoes; cauliflower
dish_1568060697, 133.880005, 161.000000, 9.880001, 12.233000, 3.018000, onions; avocado; mixed greens
dish_1558115364, 485.260010, 313.000000, 27.008999, 26.504000, 39.459999, potatoes; deprecated; almonds; bacon
dish_1565810146, 36.445538, 29.000000, 3.106966, 1.861971, 0.755749, lettuce; carrot; salt; pumpkin seeds; mustard; olive oil; vinegar; arugula; mixed greens
dish_1557853154, 18.810001, 57.000000, 0.171000, 4.560000, 0.399000, strawberries
dish_1563811662, 245.733765, 254.000000, 15.434496, 12.357816, 15.536933, scrambled eggs; brussels sprouts; olive oil; pepper; salt; strawberries
dish_1563478751, 950.395081, 545.000000, 45.303986, 54.133282, 74.772202, cream; mushroom; spinach (raw); olive oil; pasta; beef; wine; garlic; sour cream; onions; thyme; salt
dish_1565727851, 406.473999, 305.000000, 21.754999, 13.028001, 41.220005, broccoli; parmesan cheese; chicken; olives; mixed greens
dish_1550791701, 23.100000, 66.000000, 0.264000, 4.620000, 1.584000, broccoli
dish_1551323969, 98.220001, 202.000000, 0.612000, 14.752001, 13.335000, brussels sprouts; shrimp; lemon
dish_1565021011, 211.919006, 73.000000, 10.439000, 23.871000, 5.767000, waffles
dish_1558720396, 95.489998, 90.000000, 2.160000, 19.799999, 2.790000, corn on the cob
dish_1561996836, 178.880737, 210.000000, 7.248927, 13.322927, 15.335146, broccoli; egg whites; grapes; olive oil; chicken apple sausage
dish_1563468199, 53.500000, 107.000000, 0.107000, 13.910000, 0.535000, pineapple
dish_1564691352, 75.331001, 71.000000, 1.704000, 15.620000, 2.201000, corn on the cob
dish_1564773876, 258.327576, 219.000000, 15.969777, 9.881201, 18.995329, cherry tomatoes; pepper; salmon; lentils; lemon juice; parsley; chive; broccoli; pickles; mayonnaise; kale; arugula; olive oil; salt; garlic; shallots
dish_1560444724, 113.280006, 343.000000, 0.513000, 28.490000, 1.885000, watermelon; honeydew melons
dish_1561148021, 361.765411, 216.000000, 19.948797, 23.611561, 22.204132, garlic; mushroom; chard; chive; olive oil; onions; raspberries; mustard; salt; cheese pizza; kale; white rice; eggs; cream; vinegar; arugula; thyme; blueberries; almonds; zucchini; ground turkey; celery; carrot
dish_1561739623, 156.240005, 348.000000, 1.056000, 33.599998, 7.176000, broccoli; sweet potato
dish_1558463690, 432.954010, 241.000000, 32.034000, 30.032001, 15.807000, grapes; cherry tomatoes; almonds
dish_1563479526, 67.844879, 51.000000, 4.713103, 5.867841, 1.291098, salt; apple; arugula; lemon juice; mustard greens; goat cheese; olive oil; figs
dish_1558030435, 246.940002, 221.000000, 11.115000, 24.954000, 11.915000, honeydew melons; potatoes; bacon
dish_1564588719, 222.278015, 81.000000, 16.299000, 6.366000, 11.681000, chilaquiles; sausage
dish_1562617939, 234.966125, 133.000000, 14.640826, 20.433863, 7.238798, chickpeas; salt; mustard greens; olive oil; parsley; vinegar; arugula; pepper
dish_1563811463, 220.585373, 376.000000, 2.699951, 22.557051, 23.124781, olive oil; egg whites; sweet potato; cantaloupe
dish_1550711845, 26.800001, 67.000000, 0.134000, 6.030000, 1.340000, bell peppers
dish_1562183125, 88.552399, 131.000000, 6.881025, 5.217036, 3.754251, blueberries; arugula; mushroom; chard; vinegar; pepper; olive oil; spinach (raw); walnuts; carrot; salt; mustard; parsley; almonds
dish_1551226409, 24.510000, 57.000000, 0.171000, 5.130000, 1.938000, brussels sprouts
dish_1560369403, 411.967804, 405.000000, 30.986551, 28.932995, 43.259884, shallots; asparagus; fish; white rice; brown rice; pork; cherry tomatoes; pepper; vinegar; country rice; parsley; olive oil; basil; lemon juice; salt; broccoli; onions; green onions; garlic
dish_1563464651, 312.000000, 130.000000, 9.200000, 46.645000, 10.868001, cream cheese; cucumbers; bagels
dish_1558381860, 94.400002, 59.000000, 8.850000, 5.310000, 1.180000, avocado
dish_1558462106, 25.530001, 37.000000, 0.074000, 6.660000, 0.259000, grapes
dish_1551313782, 49.410000, 81.000000, 0.405000, 12.150001, 0.891000, kiwi
dish_1562945879, 174.425323, 234.000000, 3.118645, 34.353195, 5.940001, succotash; vinaigrette; cantaloupe; honeydew melons; granola; blackberries; mixed greens; raspberries; berries
dish_1566332040, 14.950000, 65.000000, 0.260000, 2.340000, 1.885000, spinach (raw)
dish_1563222775, 190.584213, 75.000000, 8.823172, 16.359587, 11.272345, white rice; garlic; olive oil; parsley; zucchini; onions; rosemary; salt; pork; arugula; pepperoni pizza
dish_1563208459, 186.485947, 161.000000, 8.039566, 22.543018, 6.941170, raspberries; yam; sweet potato; olive oil; chicken apple sausage
dish_1551135179, 145.970001, 55.000000, 2.310000, 23.265001, 7.425000, bread
dish_1550770866, 168.580002, 256.000000, 9.564000, 11.199999, 9.996000, cantaloupe; cucumbers; scrambled eggs
dish_1550874918, 55.799999, 62.000000, 8.059999, 0.000000, 11.408000, fish
dish_1562184663, 600.540405, 271.000000, 50.940563, 5.702527, 56.024384, chard; kale; lemon juice; shallots; bacon; fish; cherry tomatoes; garlic; chive; salt; olive oil; wheat berry; parsley; steak
dish_1563389626, 498.620026, 360.000000, 30.181793, 12.393457, 45.326939, salt; pepper; grilled chicken; carrot; olive oil; cherry tomatoes
dish_1563898722, 343.350006, 303.000000, 23.472000, 9.870001, 23.232000, broccoli; scrambled eggs
dish_1568315988, 50.370003, 69.000000, 3.312000, 1.311000, 5.520000, tofu
dish_1551139874, 234.234009, 152.000000, 19.852001, 16.443001, 13.531000, fish; bread; avocado
dish_1551233375, 19.250000, 55.000000, 0.220000, 3.850000, 1.320000, broccoli
dish_1551142001, 151.919998, 163.000000, 9.546000, 7.274000, 9.392000, scrambled eggs; mixed greens; cantaloupe
dish_1557862384, 19.250000, 77.000000, 0.231000, 3.850000, 1.386000, cauliflower
dish_1551122614, 33.540001, 78.000000, 0.234000, 7.020000, 2.652000, brussels sprouts
dish_1551378996, 122.933998, 263.000000, 2.108000, 26.019001, 4.881000, asparagus; oatmeal; lemon
dish_1558723073, 16.200001, 90.000000, 0.180000, 3.510000, 0.810000, cherry tomatoes
dish_1551567805, 77.445999, 119.000000, 4.043000, 11.067000, 1.124000, asparagus; pineapple; olives
dish_1551490962, 48.299999, 42.000000, 4.494000, 2.646000, 0.336000, olives
dish_1551487117, 7.050000, 15.000000, 0.015000, 1.800000, 0.135000, orange
dish_1550713174, 425.690033, 218.000000, 34.531002, 19.782000, 17.199001, tomatoes; nuts; tofu
dish_1551135896, 24.940001, 58.000000, 0.174000, 5.220000, 1.972000, brussels sprouts
dish_1563309189, 37.950001, 33.000000, 3.531000, 2.079000, 0.264000, olives
dish_1551390265, 92.400002, 56.000000, 2.016000, 0.000000, 17.360001, chicken
dish_1566316757, 448.382874, 819.000000, 4.369610, 34.209389, 59.500240, sweet potato; egg whites; olive oil; salsa
dish_1563827086, 199.044998, 175.000000, 7.690000, 23.585001, 10.000000, cheese pizza; caesar salad
dish_1560974009, 482.983063, 409.000000, 20.768675, 30.185020, 45.270073, olive oil; chicken thighs; arugula; pepper; lemon juice; broccoli; tomatoes; bell peppers; pecans; garlic; orange; wheat berry; jalapenos; raisins; hominy; chili; cabbage; lime; mustard; salt; parsley
