,Age,Attrition,BusinessTravel,DailyRate,Department,Education,JobRole,DistanceFromHome,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,WorkLifeBalance
1132,37,No,Travel_Rarely,502,T,e,c,4,3,F,51,4,1,2,Single,8287,9531,3,N,No,6,3,80,3
1133,48,No,Non-Travel,516,T,e,c,3,5,M,52,4,1,4,Single,7474,9706,3,Y,Yes,4,3,80,2
1134,30,No,Non-Travel,518,R,e,s,7,3,M,50,2,1,2,Married,8202,10863,3,Y,No,8,1,80,1
1135,42,Yes,Non-Travel,492,S,a,l,3,2,F,49,4,2,2,Divorced,11257,9780,3,Y,No,2,2,80,1
1136,42,No,Non-Travel,489,T,e,c,2,3,F,49,4,2,4,Divorced,10710,11269,2,Y,No,2,1,80,2
1137,32,No,Non-Travel,503,T,e,c,4,4,F,50,4,1,5,Married,10563,10142,2,Y,No,1,3,80,4
1138,32,No,Non-Travel,515,S,a,l,7,4,M,49,4,2,2,Single,9843,9449,2,Y,No,7,2,80,1
1139,29,Yes,Non-Travel,503,T,e,c,6,2,F,48,5,3,4,Single,10889,9866,3,Y,Yes,15,1,80,3
1140,51,No,Non-Travel,499,T,e,c,4,3,F,49,4,1,2,Married,10190,9179,4,Y,No,4,2,80,3
1141,54,No,Non-Travel,503,S,a,l,4,2,M,49,2,3,4,Married,10235,9869,2,Y,No,2,3,80,3
1142,49,Yes,Non-Travel,507,S,a,l,6,3,M,52,4,1,3,Single,10037,10349,3,Y,Yes,11,2,80,3
1143,61,No,Travel_Rarely,515,S,a,l,4,3,F,50,5,3,4,Single,8995,11369,3,Y,No,5,4,80,4
1144,35,Yes,Non-Travel,503,S,a,l,7,3,F,49,3,2,3,Married,9674,10262,3,Y,Yes,13,1,80,1
1145,54,No,Non-Travel,492,S,a,l,4,2,M,49,4,2,4,Single,9198,9917,4,Y,No,6,2,80,2
1146,46,No,Non-Travel,493,S,a,l,6,2,F,51,4,1,4,Divorced,9520,8036,2,Y,No,14,1,80,3
1147,42,No,Non-Travel,515,T,e,c,3,3,M,52,4,1,2,Married,9214,8606,1,Y,Yes,12,2,80,1
1148,29,No,Non-Travel,513,R,e,s,3,3,F,50,3,2,2,Divorced,9835,9914,3,Y,Yes,8,2,80,3
1149,32,No,Non-Travel,500,T,e,c,4,4,F,50,3,3,2,Married,9635,9063,4,Y,No,4,1,80,4
1150,48,No,Travel_Frequently,485,R,e,s,3,2,M,52,3,2,3,Single,8403,10465,4,Y,Yes,16,1,80,3
1151,51,No,Non-Travel,508,R,e,s,0,4,M,44,2,2,5,Married,8580,10191,2,Y,No,13,2,80,4
1152,39,No,Non-Travel,499,T,e,c,1,4,M,53,2,1,4,Married,9749,10405,1,Y,Yes,24,2,80,2
1153,43,No,Non-Travel,504,S,a,l,5,3,F,50,4,1,2,Married,13304,7570,3,Y,Yes,20,2,80,1
1154,22,No,Non-Travel,512,T,e,c,5,3,F,51,5,1,5,Divorced,9628,10654,4,Y,No,7,2,80,2
1155,47,Yes,Non-Travel,492,T,e,c,4,3,F,51,4,2,5,Married,10615,10315,3,Y,Yes,9,3,80,2
1156,37,Yes,Non-Travel,498,S,a,l,4,5,M,47,3,3,2,Married,11506,9138,2,Y,No,6,3,80,1
1157,47,No,Non-Travel,506,T,e,c,3,4,F,52,4,3,3,Married,10155,9546,2,Y,No,9,4,80,2
1158,46,No,Non-Travel,501,S,a,l,3,3,F,52,4,1,4,Married,11170,9307,4,Y,Yes,2,2,40,3
1159,26,No,Non-Travel,514,T,e,c,5,4,F,52,4,3,2,Married,10051,9252,2,Y,No,5,3,80,3
1160,58,No,Travel_Frequently,512,T,e,c,9,3,M,49,3,3,4,Divorced,9419,11016,2,Y,Yes,13,3,80,4
1161,47,No,Non-Travel,501,S,a,l,3,3,F,48,4,2,4,Single,9584,10284,1,Y,Yes,4,2,80,1
1162,31,No,Travel_Frequently,496,R,e,s,4,3,M,48,5,3,4,Married,11262,8710,1,Y,Yes,2,3,80,2
1163,47,Yes,Non-Travel,498,T,e,c,6,3,F,52,3,1,4,Married,10763,9542,2,Y,No,4,3,80,2
1164,26,No,Non-Travel,491,R,e,s,6,2,M,50,4,1,5,Divorced,10590,10143,1,Y,No,3,1,80,2
1165,42,No,Non-Travel,492,T,e,c,2,5,F,49,2,2,5,Married,10627,9175,3,Y,No,13,4,80,2
1166,29,No,Non-Travel,504,R,e,s,6,2,M,47,2,3,5,Married,11685,11035,3,Y,Yes,7,2,80,1
1167,57,No,Non-Travel,504,S,a,l,7,3,M,50,3,2,4,Married,8253,10467,2,Y,Yes,14,2,80,2
1168,54,No,Non-Travel,513,S,a,l,2,4,F,51,3,3,2,Married,7754,10597,2,Y,Yes,16,3,80,3
1169,50,No,Travel_Frequently,508,S,a,l,7,3,F,47,5,1,5,Married,10584,8835,3,Y,No,10,2,80,1
1170,36,Yes,Non-Travel,510,S,a,l,2,3,F,52,4,2,4,Married,8828,12030,1,Y,No,14,1,80,2
1171,48,Yes,Non-Travel,478,T,e,c,5,2,F,50,5,3,5,Married,10823,10561,1,Y,Yes,10,3,80,2
1172,40,No,Non-Travel,486,S,a,l,5,2,M,50,4,2,4,Married,8948,8991,1,Y,Yes,9,3,80,1
1173,54,No,Non-Travel,507,R,e,s,5,2,M,53,4,1,2,Divorced,10261,8668,2,Y,No,10,2,80,2
1174,41,No,Non-Travel,515,T,e,c,4,3,F,46,3,2,4,Single,8872,11662,3,Y,No,13,2,80,2
1175,49,No,Non-Travel,502,R,e,s,3,2,F,49,4,2,3,Married,9862,9688,4,Y,No,6,2,80,3
1176,32,No,Non-Travel,501,S,a,l,6,2,M,46,3,2,4,Single,7771,11542,2,Y,No,10,3,80,4
1177,38,No,Non-Travel,490,S,a,l,2,4,M,48,3,1,5,Divorced,9191,10193,2,Y,No,2,3,80,3
1178,59,Yes,Non-Travel,501,T,e,c,9,3,M,51,3,1,4,Married,9665,9903,3,Y,No,5,1,80,1
1179,43,No,Non-Travel,509,R,e,s,5,4,F,49,2,3,3,Single,10391,10497,2,Y,Yes,8,3,80,1
1180,46,No,Non-Travel,512,R,e,s,3,4,M,51,2,3,4,Single,10260,10795,3,Y,Yes,10,3,80,2
1181,29,No,Non-Travel,499,S,a,l,3,4,M,47,2,1,5,Divorced,11121,10329,2,Y,Yes,15,1,80,1
1182,43,No,Non-Travel,510,T,e,c,7,4,M,49,4,2,4,Divorced,12227,10762,2,Y,No,4,1,80,2
1183,36,No,Non-Travel,502,T,e,c,8,5,M,49,3,2,4,Married,7974,11178,3,Y,No,16,2,80,2
1184,33,No,Non-Travel,512,T,e,c,3,5,F,50,2,1,2,Single,10917,9695,1,Y,No,18,1,80,2
1185,56,No,Travel_Frequently,500,T,e,c,4,4,F,52,3,2,2,Married,11129,10743,2,Y,No,10,2,80,3
1186,62,No,Non-Travel,506,R,e,s,4,3,M,50,4,3,3,Married,8465,8851,3,Y,No,7,3,80,2
1187,35,No,Non-Travel,500,S,a,l,3,3,F,47,3,2,4,Married,9512,9685,4,Y,No,11,3,80,2
1188,50,No,Travel_Rarely,496,R,e,s,1,3,F,52,3,3,3,Married,8654,8741,4,Y,No,21,3,80,3
1189,42,No,Non-Travel,499,R,e,s,4,4,M,50,3,2,2,Divorced,9031,8968,2,Y,Yes,21,2,80,3
1190,28,Yes,Non-Travel,496,T,e,c,4,4,F,48,2,3,4,Married,9795,10559,1,Y,Yes,9,3,80,3
1191,27,No,Non-Travel,500,R,e,s,4,4,M,49,5,1,2,Single,10740,10342,2,Y,Yes,4,3,80,2
1192,32,No,Travel_Rarely,487,R,e,s,6,3,F,51,4,2,3,Divorced,8998,10433,2,Y,No,8,3,80,3
1193,34,No,Non-Travel,509,S,a,l,3,3,M,49,3,2,5,Married,11352,9635,3,Y,No,18,2,80,3
1194,39,No,Travel_Frequently,482,T,e,c,3,4,F,47,3,2,4,Married,10125,9156,3,Y,No,11,3,80,2
1195,57,No,Non-Travel,487,T,e,c,4,3,F,51,3,1,2,Married,9647,10103,2,Y,No,5,2,80,3
1196,52,No,Non-Travel,492,S,a,l,1,4,M,47,5,3,2,Single,10906,9934,3,Y,Yes,12,2,80,2
1197,36,No,Non-Travel,508,S,a,l,7,4,F,50,4,3,2,Single,11046,8937,1,N,No,12,2,80,3
1198,60,No,Non-Travel,489,R,e,s,7,4,F,48,3,3,4,Married,9820,10742,3,Y,No,10,3,80,2
1199,53,No,Non-Travel,507,S,a,l,1,3,M,48,5,1,4,Married,11460,11077,4,Y,No,10,3,80,4
1200,50,No,Non-Travel,508,T,e,c,8,3,F,45,3,2,2,Married,9732,9005,3,Y,No,4,1,80,4
1201,18,No,Non-Travel,518,S,a,l,2,4,F,52,4,2,2,Married,9746,11095,4,Y,No,8,2,80,1
1202,31,No,Non-Travel,492,T,e,c,3,4,M,51,5,3,4,Married,9673,10164,3,Y,No,16,2,80,2
1203,41,No,Non-Travel,484,R,e,s,5,5,M,49,4,3,5,Married,7991,10695,0,Y,No,16,1,80,1
1204,44,Yes,Non-Travel,490,S,a,l,6,2,M,49,2,2,2,Married,9253,8814,2,Y,No,9,1,80,2
1205,38,No,Non-Travel,494,S,a,l,8,4,M,50,2,1,4,Married,10494,11821,2,N,Yes,3,4,80,3
1206,36,No,Non-Travel,494,T,e,c,3,4,F,52,3,1,2,Married,9433,9961,3,Y,Yes,18,3,80,1
1207,35,No,Travel_Rarely,498,T,e,c,3,3,F,50,4,3,3,Single,9295,9224,0,Y,Yes,2,3,80,2
1208,35,No,Non-Travel,521,T,e,c,5,5,F,46,4,1,3,Single,9929,12432,2,Y,No,3,3,80,3
1209,41,No,Non-Travel,486,S,a,l,4,4,F,45,3,1,5,Married,11505,9967,2,Y,Yes,21,2,80,2
1210,54,No,Non-Travel,488,S,a,l,3,3,M,45,2,3,5,Single,11202,10242,2,N,No,12,4,80,2
1211,49,Yes,Travel_Frequently,516,R,e,s,4,2,M,49,4,3,4,Married,9396,10290,3,N,No,7,2,80,3
1212,41,Yes,Non-Travel,494,S,a,l,7,4,F,50,4,3,5,Married,10315,10144,2,Y,No,13,2,80,4
1213,49,No,Non-Travel,494,R,e,s,5,4,F,54,5,2,4,Married,10393,9221,3,Y,No,14,3,80,1
1214,30,No,Non-Travel,491,S,a,l,5,4,M,53,4,3,3,Married,10323,10827,2,Y,Yes,14,2,80,3
1215,47,No,Non-Travel,482,R,e,s,7,4,F,46,4,1,4,Married,10318,9900,3,Y,Yes,12,1,80,3
1216,44,No,Non-Travel,502,T,e,c,3,4,M,48,4,2,5,Married,10783,10605,4,Y,No,12,3,80,3
1217,47,No,Non-Travel,495,S,a,l,4,4,F,53,2,1,3,Married,9505,11952,3,Y,No,9,4,80,1
1218,26,Yes,Non-Travel,495,S,a,l,4,3,F,49,4,1,5,Divorced,11173,10615,3,Y,Yes,5,3,80,3
1219,50,No,Non-Travel,513,R,e,s,4,3,M,46,4,2,5,Married,10912,10517,2,Y,No,4,1,80,3
1220,28,Yes,Travel_Frequently,498,S,a,l,8,4,F,49,4,3,5,Married,9336,10801,4,Y,No,12,2,80,3
1221,43,No,Travel_Rarely,501,T,e,c,9,4,F,47,4,1,5,Single,9669,10017,3,Y,No,3,3,80,2
1222,38,No,Non-Travel,511,S,a,l,8,4,F,43,3,1,5,Married,9359,11087,2,Y,No,10,2,80,3
1223,45,No,Travel_Frequently,482,T,e,c,4,3,F,52,4,3,5,Divorced,9817,8973,2,Y,No,5,2,80,2
1224,73,No,Non-Travel,502,S,a,l,7,3,F,50,5,2,3,Married,7065,9290,2,Y,Yes,12,3,80,2
1225,42,No,Non-Travel,511,S,a,l,5,4,F,48,2,3,2,Single,10367,8826,3,Y,No,11,4,80,3
1226,47,Yes,Non-Travel,479,T,e,c,4,4,M,48,3,1,5,Married,11877,9484,4,Y,No,9,4,80,3
1227,73,No,Travel_Frequently,494,S,a,l,8,3,M,47,4,1,2,Married,9186,12489,5,Y,No,19,3,80,2
1228,51,No,Non-Travel,504,T,e,c,7,2,M,52,2,3,4,Married,9768,11464,4,Y,Yes,4,1,80,2
1229,59,No,Non-Travel,493,R,e,s,7,4,F,46,2,3,2,Married,9251,8591,3,Y,Yes,13,1,80,3
1230,38,No,Non-Travel,513,R,e,s,4,2,M,47,4,2,2,Married,10515,8568,3,Y,No,10,2,80,3
1231,35,No,Non-Travel,482,T,e,c,0,4,M,52,2,2,2,Married,10769,10855,3,Y,Yes,17,2,80,3
1232,29,No,Non-Travel,498,T,e,c,5,3,F,45,3,1,3,Married,8708,9824,3,Y,No,8,2,80,2
1233,27,Yes,Non-Travel,508,R,e,s,5,3,M,48,2,1,3,Married,10652,10741,2,Y,Yes,14,2,80,3
1234,34,No,Non-Travel,507,S,a,l,2,2,M,49,4,2,5,Married,9765,10930,3,Y,No,14,2,80,2
1235,29,No,Non-Travel,486,S,a,l,6,4,F,50,3,1,2,Single,10203,7413,3,Y,Yes,10,2,80,3
1236,27,No,Travel_Frequently,496,T,e,c,2,2,F,46,3,1,5,Married,11411,10126,2,Y,No,13,3,80,1
1237,35,No,Non-Travel,498,R,e,s,6,4,F,50,4,1,3,Married,8651,9927,3,Y,No,7,3,80,2
1238,39,No,Non-Travel,487,S,a,l,6,4,F,50,3,1,5,Married,10354,9310,1,Y,No,5,3,80,1
1239,41,No,Travel_Rarely,511,S,a,l,2,4,F,48,4,1,5,Divorced,7970,9936,2,Y,Yes,2,4,80,3
1240,42,No,Non-Travel,493,T,e,c,3,5,F,49,4,2,4,Married,9978,9640,2,Y,No,9,2,80,1
1241,56,Yes,Non-Travel,497,S,a,l,5,4,F,46,4,2,4,Married,10913,7998,2,Y,No,11,2,80,4
1242,54,No,Travel_Rarely,501,R,e,s,5,4,M,49,3,3,3,Divorced,10275,10246,3,Y,Yes,22,2,80,3
1243,56,No,Non-Travel,507,R,e,s,7,4,F,48,4,2,2,Married,10579,11009,4,Y,No,1,1,80,3
1244,48,No,Non-Travel,515,T,e,c,6,3,F,45,4,3,2,Married,9980,9322,3,Y,No,7,1,80,1
1245,49,No,Travel_Frequently,498,T,e,c,4,2,F,50,4,2,5,Married,10473,9255,3,Y,Yes,8,4,80,2
1246,66,No,Non-Travel,508,S,a,l,1,4,F,52,4,1,5,Single,11109,9460,4,Y,No,9,1,80,3
1247,32,Yes,Non-Travel,500,S,a,l,5,3,F,53,3,1,2,Married,9593,11207,3,Y,No,6,4,80,3
1248,39,No,Non-Travel,465,R,e,s,3,4,F,50,4,1,5,Married,9897,7910,2,Y,No,13,2,80,2
1249,44,Yes,Non-Travel,493,R,e,s,6,3,F,52,4,1,2,Single,7031,8175,2,Y,No,10,3,80,3
1250,39,No,Non-Travel,497,R,e,s,3,2,F,51,3,2,4,Divorced,9883,9767,4,Y,Yes,10,3,80,3
1251,40,No,Non-Travel,488,R,e,s,4,4,F,48,2,3,4,Married,11033,9728,2,Y,No,4,1,80,3
1252,41,No,Non-Travel,493,S,a,l,7,2,M,49,5,1,4,Divorced,10562,10818,3,Y,No,6,3,80,1
1253,33,No,Non-Travel,490,R,e,s,3,2,M,49,3,3,5,Married,9410,10605,3,Y,No,3,2,80,4
1254,44,No,Travel_Frequently,502,S,a,l,4,4,M,49,3,1,5,Divorced,8523,9446,3,Y,No,11,3,80,3
1255,14,No,Non-Travel,500,T,e,c,5,4,M,51,2,3,2,Divorced,9034,10149,4,Y,Yes,4,3,80,1
1256,51,No,Non-Travel,471,R,e,s,6,4,F,49,2,3,5,Married,10817,10884,3,Y,No,5,2,80,2
1257,44,No,Non-Travel,478,R,e,s,5,4,M,49,4,2,4,Married,10355,9653,2,Y,No,13,2,80,2
1258,39,No,Non-Travel,505,T,e,c,7,4,M,52,5,3,4,Divorced,9375,8903,3,Y,No,12,3,80,3
1259,34,No,Travel_Rarely,476,R,e,s,4,3,M,50,5,2,3,Married,9226,10535,1,Y,No,15,3,80,3
1260,24,No,Non-Travel,492,T,e,c,7,4,M,48,4,2,4,Married,10315,11367,3,Y,No,12,3,80,4
1261,34,Yes,Travel_Rarely,494,S,a,l,6,3,M,48,4,2,4,Married,9722,8897,2,Y,No,13,2,80,2
1262,43,No,Travel_Frequently,486,R,e,s,8,4,F,52,4,2,4,Married,11142,10417,3,Y,No,11,2,80,2
1263,36,No,Non-Travel,482,T,e,c,3,5,F,52,5,2,3,Married,9375,8846,2,Y,No,9,2,80,4
1264,36,Yes,Non-Travel,476,S,a,l,3,5,F,49,3,2,4,Married,10888,11109,2,Y,Yes,10,1,80,3
1265,35,Yes,Non-Travel,495,R,e,s,4,5,M,47,4,2,3,Divorced,8506,9892,5,Y,Yes,16,2,80,2
1266,32,No,Non-Travel,500,R,e,s,4,4,M,50,5,3,2,Married,8861,10002,2,Y,No,6,1,80,3
1267,53,No,Non-Travel,505,R,e,s,5,3,M,51,2,2,3,Married,9123,10475,3,Y,Yes,19,2,80,3
1268,59,No,Non-Travel,492,S,a,l,4,2,M,50,4,3,4,Divorced,9490,11293,3,Y,No,17,3,80,3
1269,43,No,Non-Travel,482,T,e,c,4,3,M,46,2,1,3,Single,9922,9251,0,Y,No,13,1,80,3
1270,47,Yes,Non-Travel,492,T,e,c,5,3,M,53,3,3,5,Single,10536,9921,1,Y,No,14,3,80,2
1271,51,No,Travel_Rarely,498,S,a,l,4,3,M,51,3,2,4,Married,8361,10256,2,Y,No,18,1,80,3
1272,32,Yes,Travel_Frequently,493,R,e,s,6,4,F,52,2,3,2,Married,9239,10323,2,Y,No,0,3,80,3
1273,33,No,Non-Travel,515,R,e,s,2,3,F,51,3,1,5,Married,8881,8732,3,Y,No,1,2,80,3
1274,31,Yes,Travel_Frequently,508,T,e,c,2,3,M,49,3,1,4,Married,8581,9021,2,Y,No,9,2,80,3
1275,25,No,Travel_Rarely,508,S,a,l,6,4,F,49,3,2,5,Married,10426,9145,1,Y,Yes,17,3,80,2
1276,58,No,Non-Travel,496,T,e,c,9,3,M,45,4,3,2,Single,8735,9204,2,Y,No,10,3,80,4
1277,54,No,Non-Travel,499,R,e,s,3,4,M,49,3,1,5,Married,10064,9084,2,Y,Yes,4,1,80,2
1278,37,No,Non-Travel,486,S,a,l,5,3,M,47,5,2,2,Single,11666,9857,3,Y,No,8,4,80,2
1279,56,No,Travel_Frequently,485,T,e,c,5,2,M,50,4,1,4,Divorced,8960,8994,2,Y,No,6,1,80,1
1280,37,Yes,Non-Travel,502,S,a,l,3,2,M,47,2,2,2,Married,10726,8984,3,Y,No,7,3,80,4
1281,35,No,Non-Travel,497,R,e,s,5,3,F,52,5,2,5,Married,8920,9840,2,Y,No,14,1,80,3
1282,44,No,Non-Travel,516,S,a,l,6,4,F,49,4,2,3,Married,10914,11508,5,Y,No,8,2,80,3
1283,56,No,Travel_Rarely,499,S,a,l,4,3,F,47,4,3,3,Married,10391,9484,1,Y,No,11,1,80,2
1284,43,No,Non-Travel,489,S,a,l,5,2,F,49,2,2,5,Married,12297,11003,4,Y,No,8,3,80,1
1285,38,No,Non-Travel,489,S,a,l,7,4,F,50,4,2,3,Single,8726,10035,2,Y,No,1,1,80,2
1286,24,No,Travel_Frequently,515,T,e,c,6,4,F,48,4,3,4,Divorced,11457,10284,2,Y,No,4,1,80,1
1287,56,No,Non-Travel,499,T,e,c,5,3,M,52,4,1,3,Married,8539,8530,4,Y,No,7,2,80,3
1288,46,No,Travel_Frequently,483,S,a,l,6,5,F,51,2,1,4,Single,10877,9207,3,Y,Yes,7,2,80,3
1289,39,No,Non-Travel,534,R,e,s,4,2,M,49,2,3,4,Single,10305,9419,1,Y,No,5,2,80,3
1290,42,Yes,Non-Travel,505,T,e,c,6,3,M,45,3,3,5,Married,9109,8127,3,Y,Yes,9,2,80,3
1291,38,No,Non-Travel,494,R,e,s,3,4,F,51,4,1,5,Married,10844,9856,4,Y,No,10,2,80,2
1292,36,No,Travel_Frequently,498,T,e,c,1,3,F,47,2,3,5,Single,10251,10000,2,Y,No,15,3,80,2
1293,34,No,Travel_Rarely,495,S,a,l,2,2,M,51,3,2,4,Married,9666,8589,1,Y,No,11,4,80,2
1294,47,No,Non-Travel,480,R,e,s,6,4,F,48,3,1,3,Married,8803,10727,2,Y,No,13,2,80,1
1295,44,No,Non-Travel,502,T,e,c,6,5,M,49,2,1,5,Married,8956,9335,2,Y,No,15,2,80,2
1296,32,No,Non-Travel,502,R,e,s,4,3,M,48,3,3,4,Married,9560,10147,3,Y,Yes,7,1,80,2
1297,47,Yes,Non-Travel,502,S,a,l,9,3,F,54,4,3,3,Single,8899,9439,3,Y,No,12,3,80,3
1298,26,Yes,Travel_Frequently,502,S,a,l,8,4,F,47,4,1,4,Single,11083,9357,3,Y,No,7,4,80,2
1299,58,Yes,Non-Travel,472,T,e,c,3,4,F,46,3,2,2,Married,11258,12385,1,Y,No,7,2,80,4
1300,34,No,Non-Travel,490,T,e,c,7,3,F,48,4,2,3,Married,9906,9323,0,Y,No,5,3,80,3
1301,40,No,Travel_Frequently,490,R,e,s,6,2,F,51,3,3,3,Single,10761,10330,3,Y,No,7,3,80,1
1302,48,No,Non-Travel,498,R,e,s,6,3,F,52,3,1,3,Married,10607,8947,3,Y,No,9,2,80,2
1303,59,No,Travel_Frequently,490,T,e,c,5,5,F,53,4,2,5,Divorced,10447,8715,2,Y,Yes,11,1,80,2
1304,35,No,Non-Travel,495,S,a,l,5,5,F,49,2,1,4,Single,11670,8817,1,Y,No,22,3,80,3
1305,35,No,Non-Travel,492,R,e,s,6,2,M,49,4,3,5,Single,10547,11155,3,Y,No,6,1,80,2
1306,53,No,Non-Travel,499,S,a,l,4,4,F,51,4,1,3,Married,10477,9421,3,Y,Yes,9,2,80,1
1307,55,No,Non-Travel,496,R,e,s,0,3,F,49,4,2,2,Married,9020,10894,2,Y,Yes,16,1,80,1
1308,44,No,Non-Travel,517,T,e,c,4,5,F,49,4,3,4,Married,10935,8261,3,Y,Yes,9,1,80,3
1309,41,No,Travel_Frequently,493,S,a,l,0,3,F,51,5,3,4,Married,9747,8827,1,Y,No,10,2,80,2
1310,53,Yes,Non-Travel,509,S,a,l,8,3,F,50,4,1,2,Single,8400,9595,3,Y,No,1,3,80,2
1311,46,No,Travel_Frequently,490,S,a,l,7,4,F,51,3,1,5,Married,8852,9900,3,Y,Yes,2,3,80,1
1312,47,No,Non-Travel,495,S,a,l,5,4,F,50,2,1,3,Married,9465,10587,2,Y,No,7,2,80,2
1313,46,No,Non-Travel,505,S,a,l,4,4,F,49,3,3,5,Married,10216,11192,4,N,No,13,2,80,3
1314,54,No,Travel_Rarely,503,T,e,c,6,3,F,51,4,1,2,Married,9268,9513,1,Y,Yes,8,3,80,2
1315,24,Yes,Non-Travel,493,R,e,s,3,4,M,50,4,3,5,Single,11669,9661,3,Y,No,8,3,80,2
1316,50,No,Non-Travel,500,T,e,c,6,3,F,48,5,1,2,Single,11121,8343,3,Y,Yes,1,2,80,2
1317,37,No,Non-Travel,502,S,a,l,7,2,F,49,4,3,4,Married,9453,12007,3,Y,No,5,2,80,3
1318,51,No,Non-Travel,502,R,e,s,6,3,F,53,3,1,2,Divorced,11906,10344,2,Y,No,6,1,80,1
1319,34,No,Non-Travel,498,T,e,c,7,4,F,50,4,3,3,Married,8713,7938,3,Y,No,16,3,80,2
1320,48,No,Non-Travel,499,T,e,c,3,4,F,51,4,3,4,Single,10883,8751,2,Y,Yes,12,2,80,3
1321,37,No,Non-Travel,494,T,e,c,0,3,M,48,4,1,3,Single,7979,8328,4,Y,No,11,4,80,3
1322,48,No,Non-Travel,502,R,e,s,6,4,M,45,4,2,4,Married,10904,10175,2,Y,No,18,2,80,3
1323,47,No,Non-Travel,502,S,a,l,3,2,M,48,3,3,4,Married,7908,10023,4,Y,No,5,3,80,3
1324,50,No,Non-Travel,491,S,a,l,5,3,M,50,4,2,5,Single,9327,8495,2,Y,Yes,0,3,80,1
1325,38,No,Non-Travel,503,T,e,c,5,5,F,48,3,1,4,Divorced,11049,8196,3,N,No,14,2,80,1
1326,43,No,Non-Travel,504,T,e,c,10,4,F,49,4,2,5,Married,11229,8927,3,Y,No,0,2,80,2
1327,56,Yes,Non-Travel,492,S,a,l,5,2,F,50,4,3,5,Single,9402,10126,2,Y,No,12,4,80,1
1328,54,No,Travel_Rarely,516,T,e,c,3,4,F,46,4,3,4,Single,11359,10879,2,Y,Yes,19,2,80,3
1329,55,No,Travel_Frequently,505,R,e,s,8,2,F,48,4,1,3,Married,10575,11710,1,Y,No,4,3,80,2
1330,30,Yes,Non-Travel,507,S,a,l,6,3,M,52,2,2,2,Single,8971,9667,2,N,No,14,2,80,1
1331,56,No,Non-Travel,499,T,e,c,2,2,F,47,3,2,3,Married,10234,9736,6,Y,No,2,2,80,3
1332,40,No,Non-Travel,501,R,e,s,6,4,M,50,3,1,4,Married,10153,10538,3,Y,No,12,3,80,4
1333,51,No,Non-Travel,496,S,a,l,5,4,M,45,4,3,4,Single,9074,10550,2,Y,Yes,11,1,80,3
1334,42,No,Non-Travel,513,S,a,l,5,4,F,51,4,1,4,Married,9100,9668,1,Y,No,0,2,80,2
1335,33,No,Travel_Frequently,485,S,a,l,4,5,M,50,5,1,4,Married,9967,12518,1,Y,No,5,2,80,4
1336,45,No,Non-Travel,496,S,a,l,3,2,F,54,4,1,5,Divorced,11194,9424,0,Y,Yes,17,2,80,2
1337,42,No,Non-Travel,499,R,e,s,4,2,F,52,4,2,4,Single,11434,10597,2,Y,No,6,1,80,2
1338,38,No,Non-Travel,503,S,a,l,2,4,M,48,3,1,5,Married,10844,10641,3,Y,No,12,2,80,3
1339,53,No,Non-Travel,498,T,e,c,5,3,M,50,5,2,2,Married,10286,9808,3,Y,Yes,1,4,80,1
1340,35,No,Non-Travel,498,S,a,l,4,4,F,50,3,1,2,Divorced,10477,9629,2,Y,No,13,1,80,1
1341,47,No,Non-Travel,496,S,a,l,4,5,F,49,3,3,3,Married,9928,10425,1,Y,No,6,2,80,3
1342,34,Yes,Non-Travel,506,S,a,l,4,3,M,51,2,3,3,Single,10301,10832,2,Y,No,8,1,80,3
1343,25,No,Travel_Frequently,505,T,e,c,8,4,M,47,4,2,4,Single,9964,9143,3,Y,Yes,12,4,80,3
1344,54,No,Travel_Rarely,482,S,a,l,7,2,M,51,5,3,2,Married,7773,11572,2,Y,No,14,1,80,4
1345,39,No,Non-Travel,504,S,a,l,8,3,F,48,4,2,4,Divorced,9186,10062,4,Y,No,10,2,80,3
1346,38,No,Non-Travel,513,R,e,s,5,4,F,49,4,2,4,Married,11632,9061,0,Y,No,9,2,80,3
1347,34,No,Non-Travel,506,R,e,s,1,2,M,48,2,1,5,Single,8742,10498,4,Y,No,1,4,80,1
1348,36,No,Non-Travel,512,S,a,l,3,4,M,54,3,2,3,Married,9426,10678,3,Y,No,9,2,80,2
1349,40,No,Travel_Frequently,488,R,e,s,6,3,F,49,3,2,4,Married,9936,10863,3,Y,Yes,1,3,80,2
1350,41,No,Non-Travel,502,T,e,c,3,2,M,51,3,2,4,Married,9354,10576,2,Y,No,14,1,80,3
1351,51,No,Non-Travel,502,S,a,l,3,4,F,53,2,1,3,Single,10106,9612,3,Y,No,10,3,80,4
1352,51,No,Non-Travel,502,S,a,l,6,5,F,49,4,3,4,Divorced,10590,9807,5,Y,No,15,2,80,2
1353,42,No,Non-Travel,504,T,e,c,4,4,F,48,3,2,3,Married,8824,11200,3,Y,No,7,3,80,3
1354,54,Yes,Non-Travel,501,R,e,s,6,4,M,53,4,1,3,Married,11191,9688,1,Y,Yes,12,1,80,3
1355,40,No,Non-Travel,509,S,a,l,3,3,F,50,3,3,5,Single,9884,9064,2,Y,Yes,1,2,80,4
